SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
282,115.734,11.022,2,40,115.734,12.951,2,47,True,True,True,True,True,True,True,True,True,True,True,True
283,210.526,15.205,1,26,140.351,10.526,1,18,False,True,True,True,True,True,True,True,False,True,True,True
284,194.363,15.225,2,47,174.927,13.605,2,42,False,True,True,True,False,True,True,True,False,False,True,True
285,183.086,17.001,2,39,209.241,16.565,2,38,False,False,True,True,False,True,True,True,False,False,False,True
286,112.835,10.578,2,45,42.313,7.992,2,34,True,True,True,True,True,True,True,True,True,True,True,True
287,146.282,12.597,1,31,121.902,10.158,1,25,True,True,True,True,True,True,True,True,True,True,True,True
288,221.286,15.806,2,60,158.061,15.806,2,60,False,True,True,True,False,True,True,True,False,False,True,True
289,157.362,16.86,2,45,157.362,19.483,2,52,True,True,True,True,False,False,True,True,True,False,True,False
290,125.104,10.008,2,48,100.083,7.715,2,37,True,True,True,True,True,True,True,True,True,True,True,True
291,148.883,15.715,1,19,148.883,16.543,1,20,True,True,True,True,True,True,True,True,True,True,True,True
292,150.322,13.601,2,38,150.322,16.106,2,45,True,True,True,True,False,True,True,True,True,False,True,True
293,195.531,18.156,2,78,167.598,19.553,2,84,False,False,True,False,False,False,True,False,False,False,False,False
294,219.423,15.847,2,39,219.423,18.285,2,45,False,True,True,True,False,False,True,True,False,False,True,False
295,117.208,11.898,2,67,106.553,10.3,2,58,True,True,True,True,True,True,True,True,True,True,True,True
296,138.801,13.039,2,62,113.565,13.46,2,64,True,True,True,True,True,True,True,True,True,True,True,True
297,127.307,12.306,2,58,140.038,13.367,2,63,True,True,True,True,True,True,True,True,True,True,True,True
298,197.044,17.077,2,52,177.34,14.778,2,45,False,False,True,True,False,True,True,True,False,False,False,True
299,210.526,14.62,1,25,175.439,12.865,1,22,False,True,True,True,False,True,True,True,False,False,True,True
300,224.719,18.727,1,25,89.888,11.985,1,16,False,False,True,True,True,True,True,True,False,True,False,True
301,185.615,16.241,1,21,185.615,17.015,1,22,False,True,True,True,False,False,True,True,False,False,True,False
302,256.158,19.048,2,58,256.158,22.003,2,67,False,False,True,True,False,False,True,True,False,False,False,False
303,245.614,21.637,2,37,210.526,22.807,2,39,False,False,True,True,False,False,True,True,False,False,False,False
304,179.848,16.601,2,72,124.51,16.601,2,72,True,True,True,False,True,True,True,False,False,False,False,False
305,281.543,23.983,2,46,312.826,27.633,2,53,False,False,True,True,False,False,True,True,False,False,False,False
306,147.139,15.531,2,57,130.79,15.531,2,57,True,True,True,True,True,True,True,True,True,True,True,True
307,100.968,11.359,1,27,100.968,9.676,1,23,True,True,True,True,True,True,True,True,True,True,True,True
308,163.743,15.595,2,80,175.439,17.154,2,88,True,True,True,False,False,False,True,False,False,False,False,False
309,282.087,18.806,2,40,197.461,20.686,2,44,False,False,True,True,False,False,True,True,False,False,False,False
310,295.455,25.0,2,66,250.0,25.379,2,67,False,False,True,True,False,False,True,True,False,False,False,False
311,309.849,24.714,2,67,177.056,19.919,2,54,False,False,True,True,False,False,True,True,False,False,False,False
312,244.233,20.805,2,46,189.959,20.805,2,46,False,False,True,True,False,False,True,True,False,False,False,False
313,294.278,22.343,2,41,294.278,26.703,2,49,False,False,True,True,False,False,True,True,False,False,False,False
314,205.479,17.694,1,31,205.479,18.265,1,32,False,False,True,True,False,False,True,True,False,False,False,False
315,217.195,18.1,2,40,190.045,19.91,2,44,False,False,True,True,False,False,True,True,False,False,False,False
316,295.022,19.668,2,32,258.144,20.897,2,34,False,False,True,True,False,False,True,True,False,False,False,False
317,59.94,3.996,1,4,59.94,2.997,1,3,True,True,True,True,True,True,True,True,True,True,True,True
318,232.019,16.241,1,21,185.615,14.695,1,19,False,True,True,True,False,True,True,True,False,False,True,True
319,169.252,17.63,1,25,253.879,21.157,1,30,True,False,True,True,False,False,True,True,True,False,False,False
