SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
388,267.123,21.918,2,64,246.575,26.37,2,77,False,False,True,True,False,False,True,False,False,False,False,False
389,212.181,18.861,2,48,188.605,17.682,2,45,False,False,True,True,False,False,True,True,False,False,False,False
390,250.13,18.76,1,36,156.331,13.549,1,26,False,False,True,True,False,True,True,True,False,False,False,True
391,186.501,16.874,1,38,133.215,16.43,2,37,False,True,True,False,True,True,True,True,False,True,False,True
392,348.837,25.0,2,43,279.07,24.419,2,42,False,False,True,True,False,False,True,True,False,False,False,False
393,184.502,15.375,1,25,184.502,15.375,1,25,False,True,True,True,False,True,True,True,False,False,True,True
394,196.185,17.439,1,32,196.185,15.804,1,29,False,False,True,True,False,True,True,True,False,False,False,True
395,230.216,20.144,2,42,172.662,27.818,2,58,False,False,True,True,False,False,True,True,False,False,False,False
396,187.696,17.727,1,34,187.696,18.248,1,35,False,False,True,True,False,False,True,True,False,False,False,False
397,183.673,13.265,1,26,183.673,14.796,1,29,False,True,True,True,False,True,True,True,False,False,True,True
398,198.347,15.702,1,19,148.76,12.397,1,15,False,True,True,True,True,True,True,True,False,True,True,True
399,68.493,4.566,1,4,68.493,3.425,1,3,True,True,True,True,True,True,True,True,True,True,True,True
400,60.0,4.0,1,4,60.0,3.0,1,3,True,True,True,True,True,True,True,True,True,True,True,True
