SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
367,223.325,21.092,2,51,198.511,20.265,2,49,False,False,True,True,False,False,True,True,False,False,False,False
368,307.836,26.119,2,56,251.866,23.321,2,50,False,False,True,True,False,False,True,True,False,False,False,False
369,188.214,15.012,2,67,147.883,13.444,2,60,False,True,True,False,True,True,True,True,False,True,False,True
370,73.801,4.305,1,7,73.801,4.305,1,7,True,True,True,True,True,True,True,True,True,True,True,True
371,235.756,19.646,2,50,235.756,27.898,2,71,False,False,True,True,False,False,True,True,False,False,False,False
372,236.052,16.094,2,45,171.674,14.664,2,41,False,True,True,True,False,True,True,True,False,False,True,True
373,133.156,7.989,1,18,133.156,10.209,1,23,True,True,True,True,True,True,True,True,True,True,True,True
374,275.51,25.0,2,49,306.122,23.469,2,46,False,False,True,True,False,False,True,True,False,False,False,False
375,154.924,14.755,2,40,221.321,17.706,2,48,True,True,True,True,False,False,True,True,True,False,True,False
376,235.294,21.351,2,49,261.438,21.351,2,49,False,False,True,True,False,False,True,True,False,False,False,False
377,261.666,21.805,2,50,183.166,20.061,2,46,False,False,True,True,False,False,True,True,False,False,False,False
378,172.745,9.597,1,10,115.163,8.637,1,9,True,True,True,True,True,True,True,True,True,True,True,True
379,205.304,12.831,1,15,153.978,12.831,1,15,False,True,True,True,False,True,True,True,False,False,True,True
380,112.317,12.355,1,33,134.781,13.478,1,36,True,True,True,True,True,True,True,True,True,True,True,True
381,188.41,13.988,2,49,171.282,20.839,3,73,False,True,True,False,False,False,False,True,False,False,False,False
382,245.979,24.598,2,78,189.215,18.921,2,60,False,False,True,False,False,False,True,True,False,False,False,False
383,293.073,23.535,2,53,239.787,19.982,2,45,False,False,True,True,False,False,True,True,False,False,False,False
384,205.304,11.976,1,14,205.304,17.964,1,21,False,True,True,True,False,False,True,True,False,False,True,False
385,205.882,16.667,1,34,235.294,16.176,1,33,False,True,True,True,False,True,True,True,False,False,True,True
386,319.787,22.652,1,34,199.867,21.319,1,32,False,False,True,True,False,False,True,True,False,False,False,False
387,205.656,18.852,1,22,102.828,15.424,1,18,False,False,True,True,True,True,True,True,False,True,False,True
388,116.732,8.431,1,13,116.732,7.782,1,12,True,True,True,True,True,True,True,True,True,True,True,True
389,166.84,9.732,1,28,166.84,12.861,1,37,True,True,True,True,False,True,True,True,True,False,True,True
390,229.885,14.368,1,15,229.885,16.284,1,17,False,True,True,True,False,True,True,True,False,False,True,True
391,305.011,23.602,2,65,239.651,21.423,2,59,False,False,True,False,False,False,True,True,False,False,False,False
392,239.808,15.987,1,20,143.885,11.99,1,15,False,True,True,True,True,True,True,True,False,True,True,True
393,143.77,11.182,1,14,95.847,10.383,1,13,True,True,True,True,True,True,True,True,True,True,True,True
394,319.716,21.314,1,24,213.144,22.202,1,25,False,False,True,True,False,False,True,True,False,False,False,False
395,227.177,20.194,2,48,176.693,21.456,2,51,False,False,True,True,False,False,True,True,False,False,False,False
396,261.58,21.253,1,39,163.488,19.074,1,35,False,False,True,False,False,False,True,True,False,False,False,False
397,287.632,22.052,2,69,191.755,16.619,2,52,False,False,True,False,False,True,True,True,False,False,False,True
398,159.681,13.307,1,20,119.76,8.649,1,13,True,True,True,True,True,True,True,True,True,True,True,True
399,119.88,11.988,1,12,179.82,14.985,1,15,True,True,True,True,False,True,True,True,True,False,True,True
400,198.183,15.69,1,19,198.183,16.515,1,20,False,True,True,True,False,True,True,True,False,False,True,True
401,102.828,5.998,1,7,102.828,6.855,1,8,True,True,True,True,True,True,True,True,True,True,True,True
402,11.986,0.999,1,5,11.986,0.999,1,5,True,True,True,True,True,True,True,True,True,True,True,True
