SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
464,134.731,11.228,1,15,89.82,9.731,1,13,True,True,True,True,True,True,True,True,True,True,True,True
465,189.155,13.871,1,22,151.324,15.132,1,24,False,True,True,True,False,True,True,True,False,False,True,True
466,106.572,10.213,1,23,79.929,7.549,1,17,True,True,True,True,True,True,True,True,True,True,True,True
467,179.775,12.734,1,17,179.775,14.232,1,19,True,True,True,True,False,True,True,True,True,False,True,True
468,315.789,24.561,2,42,140.351,17.544,2,30,False,False,True,True,True,False,True,True,False,True,False,False
469,151.42,12.618,1,20,75.71,6.94,1,11,True,True,True,True,True,True,True,True,True,True,True,True
470,185.615,15.468,1,20,185.615,17.788,1,23,False,True,True,True,False,False,True,True,False,False,True,False
471,107.784,11.976,1,20,71.856,7.784,1,13,True,True,True,True,True,True,True,True,True,True,True,True
472,199.867,16.656,1,25,159.893,11.992,1,18,False,True,True,True,False,True,True,True,False,False,True,True
473,53.333,3.556,1,4,53.333,3.556,1,4,True,True,True,True,True,True,True,True,True,True,True,True
474,243.542,19.557,2,53,243.542,22.509,2,61,False,False,True,True,False,False,True,True,False,False,False,False
475,282.22,19.755,1,42,253.998,25.4,2,54,False,False,True,False,False,False,True,True,False,False,False,False
476,219.092,18.779,1,36,187.793,17.214,1,33,False,False,True,True,False,False,True,True,False,False,False,False
477,99.174,8.264,1,10,99.174,9.917,1,12,True,True,True,True,True,True,True,True,True,True,True,True
478,197.461,17.395,1,37,141.044,14.104,1,30,False,False,True,True,True,True,True,True,False,True,False,True
479,158.472,13.816,2,68,146.282,15.035,3,74,True,True,True,True,True,True,False,True,True,False,True,False
480,98.093,8.174,1,30,81.744,6.54,1,24,True,True,True,True,True,True,True,True,True,True,True,True
481,244.648,16.31,1,32,183.486,16.82,1,33,False,True,True,True,False,True,True,True,False,False,True,True
482,256.959,19.272,2,45,205.567,20.557,2,48,False,False,True,True,False,False,True,True,False,False,False,False
483,223.325,17.783,2,43,173.697,16.129,2,39,False,False,True,True,False,True,True,True,False,False,False,True
484,46.44,2.322,1,3,46.44,2.322,1,3,True,True,True,True,True,True,True,True,True,True,True,True
485,112.08,8.095,1,26,93.4,9.029,1,29,True,True,True,True,True,True,True,True,True,True,True,True
486,205.681,20.568,1,42,176.298,13.712,1,28,False,False,True,False,False,True,True,True,False,False,False,True
487,151.42,16.404,1,26,189.274,20.82,1,33,True,True,True,True,False,False,True,True,True,False,True,False
488,105.954,8.577,1,34,90.817,9.586,2,38,True,True,True,True,True,True,True,True,True,True,True,True
489,202.952,19.373,2,63,147.601,19.68,2,64,False,False,True,True,True,False,True,True,False,True,False,False
490,169.133,11.276,1,16,126.85,7.752,1,11,True,True,True,True,True,True,True,True,True,True,True,True
491,148.801,11.022,1,40,99.201,10.196,2,37,True,True,True,False,True,True,True,True,False,True,False,True
492,134.865,11.489,2,46,89.91,9.74,2,39,True,True,True,True,True,True,True,True,True,True,True,True
493,209.685,16.475,1,33,149.775,16.475,1,33,False,True,True,True,True,True,True,True,False,True,True,True
494,169.252,14.104,1,20,211.566,16.22,1,23,True,True,True,True,False,True,True,True,True,False,True,True
495,169.372,14.114,1,20,127.029,7.763,1,11,True,True,True,True,True,True,True,True,True,True,True,True
496,72.86,5.768,1,19,72.86,6.982,1,23,True,True,True,True,True,True,True,True,True,True,True,True
497,198.347,17.355,2,42,173.554,19.835,2,48,False,False,True,True,False,False,True,True,False,False,False,False
498,212.264,18.082,2,46,235.849,19.654,2,50,False,False,True,True,False,False,True,True,False,False,False,False
499,177.34,13.136,1,40,137.931,13.465,2,41,True,True,True,False,True,True,True,True,False,True,False,True
500,282.22,23.048,2,49,225.776,23.518,2,50,False,False,True,False,False,False,True,True,False,False,False,False
501,78.666,6.93,1,37,101.143,9.927,2,53,True,True,True,True,True,True,True,True,True,True,True,True
502,202.952,12.915,2,42,129.151,11.378,2,37,False,True,True,True,True,True,True,True,False,True,True,True
503,99.594,7.562,1,41,99.594,8.484,2,46,True,True,True,False,True,True,True,True,False,True,False,True
504,59.94,5.994,1,6,59.94,5.994,1,6,True,True,True,True,True,True,True,True,True,True,True,True
505,143.713,13.174,1,22,107.784,13.174,1,22,True,True,True,True,True,True,True,True,True,True,True,True
506,146.341,13.415,1,33,121.951,15.041,1,37,True,True,True,True,True,True,True,True,True,True,True,True
507,87.146,6.536,1,9,87.146,13.072,1,18,True,True,True,True,True,True,True,True,True,True,True,True
508,179.641,11.976,1,12,179.641,14.97,1,15,True,True,True,True,False,True,True,True,True,False,True,True
509,180.0,12.0,1,12,180.0,17.0,1,17,True,True,True,True,False,True,True,True,True,False,True,True
510,83.42,6.604,1,19,125.13,7.299,1,21,True,True,True,True,True,True,True,True,True,True,True,True
511,155.592,9.724,1,30,136.143,11.994,1,37,True,True,True,True,True,True,True,True,True,True,True,True
512,159.858,12.433,1,28,106.572,12.877,1,29,True,True,True,True,True,True,True,True,True,True,True,True
513,203.103,16.925,2,60,186.178,18.054,2,64,False,True,True,False,False,False,True,True,False,False,False,False
514,113.565,8.517,1,27,113.565,8.202,1,26,True,True,True,True,True,True,True,True,True,True,True,True
515,51.37,5.993,1,7,51.37,5.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
516,59.88,4.99,1,5,59.88,5.988,1,6,True,True,True,True,True,True,True,True,True,True,True,True
517,72.838,7.587,1,25,91.047,9.105,1,30,True,True,True,True,True,True,True,True,True,True,True,True
518,130.804,12.426,2,57,130.804,11.772,2,54,True,True,True,True,True,True,True,True,True,True,True,True
519,59.88,7.984,1,8,119.76,13.972,1,14,True,True,True,True,True,True,True,True,True,True,True,True
520,46.368,2.318,1,3,46.368,5.41,1,7,True,True,True,True,True,True,True,True,True,True,True,True
521,95.877,6.392,1,20,76.702,9.588,1,30,True,True,True,True,True,True,True,True,True,True,True,True
522,29.354,1.468,1,3,29.354,3.425,1,7,True,True,True,True,True,True,True,True,True,True,True,True
